IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,MKD,North Macedonia,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,SRB,Serbia,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,SVK,Slovakia,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.01,,,0.01,,0.01,<0.01 [<0.01 – <0.01],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BGR,Bulgaria,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,COM,Comoros,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,COM,Comoros,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,DNK,Denmark,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ISL,Iceland,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,MNE,Montenegro,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,CHE,Switzerland,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.01,,,0.01,,0.1,<0.01 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,COM,Comoros,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,HRV,Croatia,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,CZE,Czechia,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ITA,Italy,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ROU,Romania,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ESP,Spain,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,SWE,Sweden,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,SWE,Sweden,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,CHE,Switzerland,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.01,,0.1,<0.10 [<0.01 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.01,,0.22,<0.10 [<0.01 – 0.22],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ALB,Albania,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ALB,Albania,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ALB,Albania,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,DZA,Algeria,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,DZA,Algeria,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,DZA,Algeria,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,ARG,Argentina,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BGR,Bulgaria,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BGR,Bulgaria,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,CHL,Chile,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,CRI,Costa Rica,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,CUB,Cuba,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,CZE,Czechia,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,ERI,Eritrea,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,EST,Estonia,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,FRA,France,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,FRA,France,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,GEO,Georgia,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,GRC,Greece,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,GRC,Greece,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,GTM,Guatemala,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,GTM,Guatemala,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,HND,Honduras,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,HND,Honduras,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ISL,Iceland,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ISL,Iceland,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,IND,India,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,IND,India,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,IND,India,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,IRL,Ireland,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,IRL,Ireland,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,IRL,Ireland,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ISR,Israel,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ISR,Israel,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ISR,Israel,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ITA,Italy,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ITA,Italy,Year,2023,true,Sex,Male,SEX_MLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2023,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2023,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.1,,,0.1,,0.1,<0.10 [<0.10 – <0.10],,,EN,2025-03-26T21:00:00.000Z
