IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,DZA,Algeria,Year,2022,true,,,,,,,,,,,,,179.7,,,,,,179.7,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2022,true,,,,,,,,,,,,,180.3,,,,,,180.33,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2022,true,,,,,,,,,,,,,182.9,,,,,,182.93,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,LTU,Lithuania,Year,2022,true,,,,,,,,,,,,,1830,,,,,,1829.66,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,URY,Uruguay,Year,2022,true,,,,,,,,,,,,,1851,,,,,,1850.81,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2022,true,,,,,,,,,,,,,188.9,,,,,,188.9,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2022,true,,,,,,,,,,,,,190.1,,,,,,190.09,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2022,true,,,,,,,,,,,,,1979,,,,,,1978.85,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2022,true,,,,,,,,,,,,,199.2,,,,,,199.21,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,EST,Estonia,Year,2022,true,,,,,,,,,,,,,1999,,,,,,1998.89,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2022,true,,,,,,,,,,,,,208.5,,,,,,208.48,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2022,true,,,,,,,,,,,,,208.6,,,,,,208.57,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2022,true,,,,,,,,,,,,,217.2,,,,,,217.15,,,EN,2025-04-03T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2022,true,,,,,,,,,,,,,217.7,,,,,,217.68,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2022,true,,,,,,,,,,,,,2264,,,,,,2264.2,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2022,true,,,,,,,,,,,,,2288,,,,,,2287.63,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2022,true,,,,,,,,,,,,,2315,,,,,,2314.75,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,BHS,Bahamas,Year,2022,true,,,,,,,,,,,,,2341,,,,,,2341.32,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2022,true,,,,,,,,,,,,,236.2,,,,,,236.23,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2022,true,,,,,,,,,,,,,237.8,,,,,,237.83,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2022,true,,,,,,,,,,,,,24.39,,,,,,24.39,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,BDI,Burundi,Year,2022,true,,,,,,,,,,,,,24.69,,,,,,24.69,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,CZE,Czechia,Year,2022,true,,,,,,,,,,,,,2431,,,,,,2431.08,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,GAB,Gabon,Year,2022,true,,,,,,,,,,,,,247.1,,,,,,247.1,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,HND,Honduras,Year,2022,true,,,,,,,,,,,,,251,,,,,,251.04,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2022,true,,,,,,,,,,,,,254.6,,,,,,254.62,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,PRT,Portugal,Year,2022,true,,,,,,,,,,,,,2581,,,,,,2580.76,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,NER,Niger,Year,2022,true,,,,,,,,,,,,,26.51,,,,,,26.51,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2022,true,,,,,,,,,,,,,265.9,,,,,,265.85,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2022,true,,,,,,,,,,,,,27.07,,,,,,27.07,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2022,true,,,,,,,,,,,,,27.08,,,,,,27.08,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2022,true,,,,,,,,,,,,,2738,,,,,,2737.85,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2022,true,,,,,,,,,,,,,278.4,,,,,,278.38,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2022,true,,,,,,,,,,,,,283.9,,,,,,283.88,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2022,true,,,,,,,,,,,,,286,,,,,,285.97,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,CYP,Cyprus,Year,2022,true,,,,,,,,,,,,,2864,,,,,,2864.16,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MLI,Mali,Year,2022,true,,,,,,,,,,,,,29.74,,,,,,29.74,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ESP,Spain,Year,2022,true,,,,,,,,,,,,,2911,,,,,,2910.84,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2022,true,,,,,,,,,,,,,295.1,,,,,,295.14,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,BLZ,Belize,Year,2022,true,,,,,,,,,,,,,297.4,,,,,,297.42,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,GMB,Gambia,Year,2022,true,,,,,,,,,,,,,30.12,,,,,,30.12,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2022,true,,,,,,,,,,,,,304.2,,,,,,304.2,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2022,true,,,,,,,,,,,,,3050,,,,,,3049.67,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2022,true,,,,,,,,,,,,,307.1,,,,,,307.14,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2022,true,,,,,,,,,,,,,31.58,,,,,,31.58,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ITA,Italy,Year,2022,true,,,,,,,,,,,,,3135,,,,,,3134.68,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,AND,Andorra,Year,2022,true,,,,,,,,,,,,,3192,,,,,,3192.32,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,BEN,Benin,Year,2022,true,,,,,,,,,,,,,33.88,,,,,,33.88,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,MLT,Malta,Year,2022,true,,,,,,,,,,,,,3353,,,,,,3352.77,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2022,true,,,,,,,,,,,,,34.36,,,,,,34.36,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,SUR,Suriname,Year,2022,true,,,,,,,,,,,,,343.9,,,,,,343.85,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2022,true,,,,,,,,,,,,,35.65,,,,,,35.65,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,PSE,"occupied Palestinian territory, including east Jerusalem",Year,2022,true,,,,,,,,,,,,,350.6,,,,,,350.64,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2022,true,,,,,,,,,,,,,370,,,,,,369.98,,,EN,2025-04-03T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2022,true,,,,,,,,,,,,,378.3,,,,,,378.31,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2022,true,,,,,,,,,,,,,38.12,,,,,,38.12,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2022,true,,,,,,,,,,,,,38.77,,,,,,38.77,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2022,true,,,,,,,,,,,,,385.9,,,,,,385.88,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,SMR,San Marino,Year,2022,true,,,,,,,,,,,,,3875,,,,,,3874.99,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2022,true,,,,,,,,,,,,,3889,,,,,,3889.36,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2022,true,,,,,,,,,,,,,39.32,,,,,,39.32,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MWI,Malawi,Year,2022,true,,,,,,,,,,,,,39.66,,,,,,39.66,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2022,true,,,,,,,,,,,,,392.4,,,,,,392.38,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2022,true,,,,,,,,,,,,,396.1,,,,,,396.08,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2022,true,,,,,,,,,,,,,396.8,,,,,,396.76,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2022,true,,,,,,,,,,,,,398.1,,,,,,398.15,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,TCD,Chad,Year,2022,true,,,,,,,,,,,,,40.17,,,,,,40.17,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,NAM,Namibia,Year,2022,true,,,,,,,,,,,,,405.6,,,,,,405.59,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2022,true,,,,,,,,,,,,,41.35,,,,,,41.35,,,EN,2025-04-03T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ALB,Albania,Year,2022,true,,,,,,,,,,,,,414.4,,,,,,414.35,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2022,true,,,,,,,,,,,,,421,,,,,,420.98,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ISR,Israel,Year,2022,true,,,,,,,,,,,,,4224,,,,,,4223.87,,,EN,2024-12-09T21:00:00.000Z
GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2022,true,,,,,,,,,,,,,4321,,,,,,4320.52,,,EN,2024-12-09T21:00:00.000Z
