IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2023,true,,,,,,,,,,,,,20,,,,,,20,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2023,true,,,,,,,,,,,,,20,,,,,,20,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AFR,Africa,Country,NAM,Namibia,Year,2023,true,,,,,,,,,,,,,20,,,,,,20,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2023,true,,,,,,,,,,,,,20,,,,,,20,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2023,true,,,,,,,,,,,,,20,,,,,,20,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2023,true,,,,,,,,,,,,,20,,,,,,20,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2023,true,,,,,,,,,,,,,20,,,,,,20,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AMR,Americas,Country,PER,Peru,Year,2023,true,,,,,,,,,,,,,20,,,,,,20,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,EUR,Europe,Country,SMR,San Marino,Year,2023,true,,,,,,,,,,,,,20,,,,,,20,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AFR,Africa,Country,SEN,Senegal,Year,2023,true,,,,,,,,,,,,,20,,,,,,20,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2023,true,,,,,,,,,,,,,20,,,,,,20,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2023,true,,,,,,,,,,,,,20,,,,,,20,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AFR,Africa,Country,BEN,Benin,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,EUR,Europe,Country,HRV,Croatia,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AFR,Africa,Country,GMB,Gambia,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AFR,Africa,Country,GHA,Ghana,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AMR,Americas,Country,GUY,Guyana,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AMR,Americas,Country,HND,Honduras,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,EUR,Europe,Country,IRL,Ireland,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,EUR,Europe,Country,ITA,Italy,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AFR,Africa,Country,LBR,Liberia,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,EUR,Europe,Country,MCO,Monaco,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
IHRSPAR2_C01,"Policy, Legal and normative Instruments to implement IHR",numeric,AFR,Africa,Country,TGO,Togo,Year,2023,true,,,,,,,,,,,,,30,,,,,,30,,"In 2021, the SPAR tool was revised and further improved, taking account of the initial experience of countries with the COVID-19 pandemic. The second edition of SPAR (2021) contains 15 capacities and 35 indicators compared to 13 capacities and 24 indicators in the first edition.",EN,2024-05-13T21:00:00.000Z
